Customer_ID,Name 1,Street,Postal Code,City,Payment Term (Sales Org),Created on,Currency,Telephone 1
4000324387,MOTA-ENGIL NIGERIA LIMITED,19A Adeola Odeku Street,100001,Lagos,15,06/12/2023,NGN,
100754042,CONSTANT PLUS INTEGRATED,146 OLD OTTA ROAD,100001,AGEGE,CASH,01/03/2022,NGN,703 374 4318
1001130260,CONFLUENCE METAL FABRICATING,20 Old Wharf Road,100001,Apapa,15,01/05/2022,,813 639 3339
1001130261,JAKAY CARPET INDUSTRIES LIMITED,"KM 15 FAMAD Compound, Ikorodu Road",100001,Ojota,15,01/05/2022,,705 157 8126
1001130262,KOEB INDUSTRIAL SOLUTIONS,"19 Mojidi Street, Off Toyin Street",100001,Ikeja,15,01/05/2022,,802 350 8817
1001130263,DIKE GEO MOTORS NIGERIA,"Plot C7 Pachee Close, Off Alakuoso",100001,Amuwo-Odofin,15,01/05/2022,,803 471 3425
1001130264,VALENTINE CHICKENS LIMITED,"Dixie Farm 4, Shonga Village",240001,Ilorin,15,01/05/2022,,903 256 3327
1001130265,SOAR TACTIKS LIMITED,21 Adeniyi Jones Avenue,100001,Ikeja,15,01/05/2022,,803 069 9181
1001130266,SHAIBU KASHIM NIGERIA LIMITED,537 AINA AKINGBALA STREET,100001,Ogba,15,01/05/2022,,810 680 2184
1001130267,African Steel Mills,Plt No-337 Odogunyan Street,100001,Ikorodu,CASH,01/05/2022,,905 187 5622
1001130268,MARITIME NIGERIA LIMITED,"Suite 205E City Hall, Catholic Miss",100001,Lagos Island,15,01/05/2022,,813 653 0606
1001130269,PRIME SOURCES LIMITED,"Plot 190 Peter Odili Road, Trans-am",500001,Port Harcourt,15,01/05/2022,,
4000165233,SAACSON INDUSTRIAL SERVICES,40C GEORGE CLOSE,500001,Port Harcourt,15,01/04/2022,NGN,+234 8036698428
4000165234,SEVEN-UP BOTTLING COMPANY LIMITED,Oluyole Industrial Estate,200001,Ibadan,45,01/04/2022,NGN,2.38E+12
4000165235,SAVANNAH ENERGY LIMITED,35 Kofo Aboyomi Street,100001,Victoria Island,CASH,01/04/2022,NGN,811 393 6411
1001130270,SAVANNAH ENERGY LIMITED,35 Kofo Aboyomi Street,100001,Victoria Island,15,01/05/2022,,811 393 6411
1001130271,PHILMADEL VENTURES LIMITED,9 Archbishop Oluwatosin Street,100001,Ejigbo,15,01/05/2022,,808 815 7771
1001130272,BAVRON OIL & GAS NIGERIA,10A Emmanuel High Street,100001,Ogudu,15,01/05/2022,,803 228 6922
1001130273,AMPLE SYSTEM PROJECTS LIMITED,5 Yinusa Adeniji Street,100001,Ikeja,15,01/05/2022,,901 561 6169
1001130274,WEST AFRICAN HOUSEHOLD,3 Adeniyi Jones Avenue,100001,Ikeja,15,01/05/2022,,8090609198
1001130275,LEADERSHIP NEWSPAPER,27 Ibrahim Tahir Lane,900001,Abuja,15,01/05/2022,,803 823 6607
1001130276,JOF NIGERIA LIMITED,Block D Opic Industrial Estate,100001,Agbara,15,01/05/2022,,805 445 4605
1001130277,OBAFEMI AWOLOWO UNIVERSITY,Osun Road,230001,Oshogbo,15,01/05/2022,,
1001130278,NJZC INTERNATIONAL CONSTRUCTION,21 Adenubi Close,100001,Ikeja,15,01/05/2022,,
1001130279,APEX INDUSTRIES S.A,1 Planta Edifico Davinci,.,Malabo II,15,01/05/2022,,
4000332304,MACI-JUNK NIGERIA LIMITED,KM 12 Eleme Junction,500001,Port harcourt,15,8/22/2023,NGN,+234 9096253099
4000246701,AYM SHAFA LIMITED,"KM5 Trans-Ode Itsekiri Road, Ifiekp",320001,Warri,CASH,7/28/2022,NGN,7061173687
4000298784,A&K CONSTRUCTION LIMITED,"527 Shehu Yar’Adua Way, Kado Distri",900001,Abuja,CASH,1/24/2023,NGN,8152525208
1001130280,ROTATION AND PRECISION MACHINE,9B Onipinla Lane Harmony,100001,Ikeja,15,01/05/2022,,
1001130281,C.D PRINCETON NIGERIA LIMITED,1 School Road Junction,500001,Port Harcourt,15,01/05/2022,,
1001130282,Advance International Merchant,22 Oduyemi Street,100001,Ikeja,CASH,01/05/2022,,
1001130283,SIRIUS CONSTRUCTION,3 Maryland Crescent,100001,Maryland,15,01/05/2022,,
1001130284,AZUB EMMASON NIGERIA,18 Owhonda Street,500001,Port Harcourt,15,01/05/2022,,
1001130285,COMPRESSION & POWER SYSTEMS,PLOT 35A Oyibo Adjarho Street,100001,Abuja,15,01/05/2022,,
1001130286,MITREWOOD NIGERIA LIMITED,Elemoro Street,100001,Ibeju Lekki,15,01/05/2022,,
1001130287,MBH POWER & ENERGY DMCC,1603 FORTUNE EXEC TOWER,50001,JUMEIRAH LAKES,15,01/05/2022,,
1001130288,DANGOTE PACKAGING LIMITED,"Ilaro Road, Egbado South",110001,Abeokuta,15,01/05/2022,,811 609 2401
1001130289,REPRISE INTEGRATED SOLUTIONS,57 CHIEF IDOWU RUFAI STREET,100001,Okota,15,01/05/2022,,703 461 8016
4000325390,ROCKFORD MULTICONCEPTS LIMITED,"20 OLU AKINBOLA STREET, LEKKI",100001,LAGOS,CASH,6/21/2023,NGN,9025444723
4000325460,JLG DEVELOPMENTS LIMITED,"77 ADA GEORGE ROAD, RUMUEME",500001,PORT HARCOURT,15,6/21/2023,NGN,+234 8023461277
4000315280,UGEE CHEMICALS LIMITED,"161A Raufu Taylor Close, Off Idejo",100001,Lagos,CASH,3/23/2023,NGN,
1001130290,ATMOSFAIR CLIMATE &,"Plot 88 Gidan Mamman, Gandun Albasa",800001,Kano,15,01/05/2022,,
1001130291,BLACKAPPLE LIMITED,"KM 42 Abule Foli, Lekki - Epe Expre",100001,Lekki,CASH,01/05/2022,,
1001130292,MONTEGO UPSTREAM SERVICES,39B Femi Okunnu Road,100001,Victoria Island,15,01/05/2022,,
1001130293,MCI ENERGY LIMITED,47A ADEBAYO DOHERTY ROAD,100001,Lekki,15,01/05/2022,,
1001130294,Evomec Global Services,"Plot 50A Evo Road, GRA Phase II",500001,Port Harcourt,15,01/05/2022,,2.35E+12
1001130295,Baltimat Nigeria Limited,"4 Soboyejo estate, Iju Ishaga",100001,Agege,15,01/05/2022,,
1001130296,Thompson & Grace Investments,KM 16 Port Harcourt-Aba Expressway,500001,Port Harcourt,15,01/05/2022,,8033361660
1001130297,SONWVIEW SUPPORT SERVICES,"7 Salvation Street, Ada-George",500001,Port Harcourt,15,01/05/2022,,8139213000
1001130298,MEDECINS SANS FRONTERIERS,"98B LOWER PIPELINE, OFF WIKINSON RO",.,FREE TOWN,15,01/05/2022,,23278456715
1001130299,ELALAN CONSTRUCTION COMPANY,9 Macgregor Street,100001,Ikoyi,15,01/05/2022,,2.35E+12
4000319882,VEEVEE PAPER PRODUCTS LIMITED,Km 2 Ijoko Road,112104,Sango-Ota,CASH,05/08/2023,NGN,+234 802 756 ...
4000317278,MODASCO NIGERIA LIMITED,"1 Modasco House, Ubeji",332271,Warri,15,04/11/2023,NGN,8063305444
4000302384,IKLIN INDUSTRIAL SOLUTIONS LIMITED,1 Omowunmi street,100001,Mushin,CASH,2/13/2023,NGN,
1001147033,PREMIER FEEDS LIMITED,No 1 Eagle  Flour Road,200001,Ibadan,CASH,2/25/2022,NGN,8035317661
4000346239,TOWER ROLLING AND GALVANIZING MILLS,"9 Oba Akran Avenue, Ikeja, Lago",100282,"Ikeja, Lagos",4,11/17/2023,NGN,7057810078
100754156,MEGASTAR TECHNICAL & CONSTRUCTION,100 East-West Road,500001,Port Harcourt,60,01/03/2022,NGN,809 400 1196
4000315170,Beam Energy Limited,"Plot 33 Tabor Heights, WEMPCO Road,",100001,Lagos,CASH,3/22/2023,NGN,8104559370
4000290483,KTV Value Added Oil Service,2B Lawrence Omole Close,102222,Victoria Island,CASH,11/07/2022,NGN,+234(1)2772332
1001135176,AMO BYNG NIGERIA LIMITED,"Capsfeed Building, Olaogun Bus Stop",200001,Ibadan,15,01/12/2022,,806 282 2271
1001244692,Nigerian Eagle Flour Mills Limited,1 Eagle flour Mill Road,200001,Ibadan,CASH,3/29/2022,NGN,2.35E+12
4000285158,Lopin Limited,No.1 Obelawo Estate,230001,Osogbo,CASH,9/22/2022,NGN,+234 8033923168
4000196864,DNUScrewtech Engineering Nigeria Li,282 Kudirat Abiola Way,100001,Ikeja,15,3/25/2022,NGN,9027522607
1001330444,OILCHEM GROUP LIMITED,KM 19 Port Harcourt - Aba Expresswa,500001,Port Harcourt,CASH,6/28/2022,NGN,2.35E+12
4000196902,Emzor Pharmaceutical Industries,"1 Sagamu Bypass, Along Benin- Ore r",121102,Sagamu,CASH,3/25/2022,NGN,8023535006
4000201471,JUBAILI AGROTEC LIMITED,"Plot 2 Hadejia Road, KM 10",800001,Kano,CASH,4/26/2022,NGN,9090563721
4000302122,DANGOTE TAKORADI CEMENT PRODUCTION,1 Takoradi Free Trade Zone,WS 000,Sekondi-Takoradi,CASH,02/10/2023,NGN,
4000170418,GENTEC ENERGY PLC,Unit 7 Cha Unit 7 Chancerygate Clos,HA40 0JA,"Chancerygate Close Stonefield Way,",CASH,02/09/2022,USD,+44 (0) 7968 ...
4000331828,PLATEFORME INDUSTRIELLE D’ADETIKOPÉ,"1 RUE NATIONALE, ADÉTIKOPÉ",12917,LOME,4,8/18/2023,NGN,+228 22530170
4000331642,LEE ENGINEERING AND CONSTRUCTION,39 Norman Williams Street,100001,Lagos,4,8/17/2023,NGN,+234 19049850
4000171531,IGHOKES NIGERIA LIMITED,Suite 18B Okechukwu Street,500001,Port Harcourt,CASH,2/21/2022,NGN,+234 8033172627
4000171555,COMPRESSOR TECHNIQUE SERVICES,Plot L/8 Community 12,GA 000,Tema,15,2/21/2022,EUR,+233 244675624
4000290778,DIESEL SYSTEMS INTERNATIONAL,"6 Dickson Street, Mile 2 Diobu",500001,Port Harcourt,15,11/09/2022,NGN,
4000160741,GODSTON PROJECTS LIMITED,157-205 Uwah Unic Complex,320001,Warri,60,01/03/2022,NGN,+234 8107349363
4000325249,ROXGOLD SANGO SA,"6E TRANCHE DEUX PLATEAUX, VALLONS",.,Abidjan,CASH,6/20/2023,NGN,2.25E+12
4000249824,T Triangle Limited,"32 Modupe Young Street, Thomas Esta",101245,Lagos,CASH,08/09/2022,NGN,9097069797
100754165,FIRST INDEPENDENT POWER,12 Circular Road,500001,Port Harcourt,60,01/03/2022,NGN,803 049 4559
4000318438,Jolgraf Nigeria Limited,"1 Wals Close, Off Peter Odili Road",500001,Port Harcourt,CASH,4/21/2023,NGN,2.35E+12
4000313092,BUILDERS RESOURCES NIGERIA LIMITED,Plot 77A Rivoc Road,500001,Port Harcourt,15,03/02/2023,NGN,8033119222
1001556217,AJA ENERGY FZE,1 SPFL Gas & Petrochemical Free Zon,520001,Eastern Obolo,CASH,8/14/2023,NGN,+234 80718 94127
4000161004,ENERGY WORKS TECHNOLOGY,41-42 AKIN ADESOLA STREET,100001,Victoria Island,60,01/03/2022,NGN,807 629 0120
1001136781,EMZOR PHARMACEUTICAL,10 Shonibare Street,100001,Mushin,15,1/18/2022,,816 402 2997
4000301214,LEVANT CONSTRUCTION LIMITED,"Plot 2129 SED Office, Sunrise Hills",900001,Abuja,15,02/01/2023,NGN,8099349550
4000287961,Flexipack Plastics Limited,Area 2 OPIC Industrial Estate,112102,Agbara,CASH,10/13/2022,NGN,9061234567
4000302027,Olam Cocoa Processing Ghana Limited,"Plot 7-9 Olam Street, Kaasi Industr",KS 1966,Kumasi,CASH,02/09/2023,NGN,2.33E+11
4000160603,EBONYI RICE WORLD,Unity Square,840001,Abakaliki,60,01/03/2022,NGN,905 399 5277
4000327633,Onyx Rice Mill,1 Opposite Litani Army Barrack,920001,Bida,CASH,07/12/2023,NGN,+234 8022555500
4000294000,SEGILOLA RESOURCES  OPERATING LIMIT,"2C House 1, Bank Road, Ikoyi",100001,Lagos,15,12/07/2022,NGN,8136239071
4000293357,Ports and Terminal Operators,"11/13 Industry Road, Off NPA Round",500001,Port Harcourt,CASH,12/01/2022,NGN,
4000246856,Geoplex Drillteq Limited,"Plot 85 Rivoc Road, Trans Amadi Ind",500001,Port Harcourt,CASH,7/29/2022,NGN,8066987820
100754166,BUA SUGAR REFINERY LIMITED,22B Creek Road,100001,Apapa,60,01/03/2022,NGN,809 729 4821
4000240675,DANGOTE SUGAR REFINERY PLC (ADAMAWA,KM 81 YOLA-GOMBE ROAD,643104,NUMAN,60,6/29/2022,NGN,+234 8032137265
1001130300,Sadat Nigeria limited,6 Shomuyiwa Street,100001,Gbagada,15,01/05/2022,,8023417076
1001130301,UTOROGU NAG 1 GAS PLANT,1 NPDC/ND WESTERN OML34,320001,UGHELLI,15,01/05/2022,,8107349363
1001130302,MODERN EKELEDA NIGERIA LIMITED,12 JIDE DANIEL ROAD,100001,ALAGBADAO,15,01/05/2022,,+234 8097504620
1001130303,BRACON WIRE AND CABLE,"KM 43 AMJE Bus-Stop, Lagos-Abeokuta",100001,Lagos,15,01/05/2022,,2.35E+12
1001130304,FW DREDGING LIMITED,"23 obagi Street,GRA phase 1",500001,Port Harcourt,15,01/05/2022,,
1001130305,BGEN LIMITED,"Firecrest Court, Centre Park",CH34,Warrington,15,01/05/2022,,4.43E+11
1001130306,BEVPAK NIGERIA LIMITED -,Eleme Petrochemicals Complex,500001,Port Harcourt,15,01/05/2022,,
1001130307,BEVPAK NIGERIA LIMITED -,KM 3 Ibadan/Lagos Express-way,200001,Ibadan,15,01/05/2022,,
1001130308,EKLY SERVICES LIMITED,28 Alfred Ogbonda Street,500001,Port Harcourt,15,01/05/2022,,8137165725
1001130309,Supreme Meditech Limited,23 Obagi Street,300001,Benin,15,01/05/2022,,+234 8028868596
4000315647,URD ENGINEERING PROJECTS LIMITED,"Block 36 Treasure Home Street, Phas",900001,Abuja,CASH,3/27/2023,NGN,8038423351
4000284377,MOINAX SYNERGY LIMITED,"11 Ajeromi Street, Ajegunle",100001,Lagos,CASH,9/15/2022,NGN,8034860860
4000327117,MEURA S.A.,Rond-point Jean-Baptiste Meura 1,7600,Péruwelz,CASH,07/07/2023,NGN,+32 69886988
1001130310,BANARLY NIGERIA LIMITED,33 Marine Road,100001,Lagos-Island,15,01/05/2022,,
1001130311,DELIKON PLASTICS LIMITED,Bisihi Road,930001,JOS NORTH,15,01/05/2022,,
1001130312,FESTUS NIGERIA VENTURE LIMITED,18 Ijaye Street,100001,Mushin,15,01/05/2022,,
1001130313,AYOOLA FOODS LIMITED,"Plot 7-9 Ayoola Street, Gemade Esta",100001,Ipaja,15,01/05/2022,,8038412974
103001716,EUROCHILLER SRL,Via Milano 69 69,27030,CASTELLO D'AGOGNA,CASH,7/31/2019,,384298985
1001130315,AFRICAN MINERALS & LOGISTICS,16 SECOND FLOOR UBA BUILDING,100001,APAPA,CASH,01/05/2022,,8033194912
1001130316,SERSIRGWE FARMS LIMITED,"8 INDEPENDENCE ROAD, BOMPAI",800001,KANO,15,01/05/2022,,8029427827
1001130317,Prokitchen Nigeria Limited,KM 16 Ikorodu Road,100001,Ojota,15,01/05/2022,,8177268451
1001130318,ISLAND CENTRAL GAS LIMITED,4B PRINCE KAYODE AKINGBADE CLOSE,100001,Victoria Island,15,01/05/2022,,2.35E+12
1001130319,STRATAGEM ENERGY MANAGEMENT,7 Oluwaleimu Street,100001,Ikeja,15,01/05/2022,,+234 8077198330
1001298619,Faocon Nigeria Limited,11A Kehinde Odusote Street,100001,Illupeju,CASH,5/24/2022,NGN,+234 8034240450
4000294534,RK8 OFFSHORE NIGERIA LIMITED,3/4 GLORIA OLISEMEKA CLOSE,500001,Port Harcourt,CASH,12/13/2022,NGN,
4000330761,RHEO ENERGY,"5A Road 13, Federal Housing Estate",500001,Port Harcourt,4,08/10/2023,NGN,+234 8082833205
1001130320,EDEVA ENERGY LIMITED,"3 Ogbonda Layout, 2nd Artillery",500001,Port Harcourt,15,01/05/2022,,2.35E+12
1001130321,RR PAPER NIGERIA LIMITED,"5A Vori Close Off, Acme Road",100001,Ikeja,15,01/05/2022,,234 8092048888
1001130322,KRESTO PACO LIMITED,"5 KIKUYU CLOSE, OFF PARAKOU",900001,Abuja,15,01/05/2022,,8027944438
1001130323,QUIPMED THERAPEUTICS LIMITED,"BLUE HILLS COMPLEX, NATASHA",900001,ABUJA,15,01/05/2022,,9096661151
1001130324,SAACSON INDUSTRIAL SERVICES,40C GEORGE CLOSE,500001,Port Harcourt,15,01/05/2022,,+234 8036698428
1001130325,GILMOR NIGERIA LIMITED,69 Usuma Street,900001,Abuja,30,01/05/2022,,809 915 5950
1001130326,SETRACO (NIGERIA) LIMITED,Plot 526 Shehu Yaradua Way,900001,Abuja,90,01/05/2022,,803 509 5428
1001130327,ZEBERCED NIGERIA LIMITED,"New Extension Kubwa, Off Gbazango",900001,Abuja,15,01/05/2022,,7061989060
1001130328,Sagemill Packaging Industries Limit,Plot 8A Kudirat Abiola Way,100001,Ikeja,15,01/05/2022,,
1001130329,DAEWOO E & C NIGERIA LIMITED,10B Lagoon Avenue,100001,Ikoyi,15,01/05/2022,,126 171 08
4000294535,RK8 OFFSHORE NIGERIA LIMITED,3/4 GLORIA OLISEMEKA CLOSE,500001,Port Harcourt,CASH,12/13/2022,NGN,
4000294539,SIEMENS ENERGY LIMITED,100 Ajose Adeogun Street,100001,Lagos,15,12/13/2022,NGN,
4000298573,MNG ORKO MADENCLILIK A.S.,Maslak Mah. Sümer Sk. No. 1,34485,Istanbul,15,1/23/2023,NGN,
1001130330,BELL OIL & GAS LIMITED,12 SAKA JOJO STREET,100001,Ikoyi,30,01/05/2022,,127 004 03
1001130331,PROCTER & GAMBLE NIGERIA,Oluyole Industrial Estate,200001,Ibadan,90,01/05/2022,,704 331 9087
1001130332,BAYBOD NIGERIA LIMITED,20 Adio Somade Street,100001,Mushin,30,01/05/2022,,803 301 1724
1001130333,DANGOTE PACKAGING LIMITED,Ibese Road,110001,ILARO,90,01/05/2022,,146 161 96
1001130334,DANGOTE CEMENT PLC - OBAJANA PLANT,KM 22 LOKOJA-KABBA ROAD,260001,LOKOJA,90,01/05/2022,,
1001130335,Nigerian Bottling Co Ltd - IKEJA,Lateef Jakande Road,100001,Lagos,15,01/05/2022,,2.36E+12
1001130336,Nigerian Bottling Co Ltd - IBADAN,85 Moshood Abiola Way ,200001,Ibadan,15,01/05/2022,,2.37E+12
1001130337,Nigerian Bottling Co Ltd - ABUJA,"Plot 732 Idu Industrial Area, Jabi",900001,Abuja,15,01/05/2022,,2.38E+12
1001130338,Nigerian Bottling Co Ltd - ENUGU,"9th Mile Corner, Ngwo",400001,Enugu,15,01/05/2022,,2.39E+12
1001130339,Nigerian Bottling Co Ltd - BENIN,"KM12 Benin Auchi Road, Eyaen",300001,Benin,15,01/05/2022,,2.40E+12
4000288640,MAKON ENGINEERING AND TECHNICAL,Plot 362 Faith Mission Avenue,500001,Port Harcourt,CASH,10/20/2022,NGN,
4000319448,CEMIX LIMITED,34 SPINTEX ROAD,GA 184,ACCRA NORTH,30,05/03/2023,NGN,2.33E+11
4000291489,Team Offshore Nigeria Limited,121 Louis Solomon Close,100001,Lagos,CASH,11/16/2022,NGN,
1001130340,Nigerian Bottling Co Ltd - KANO,49 Challawa Industrial Estate Road,700001,Kano,15,01/05/2022,,2.41E+12
1001130341,Nigerian Bottling Co Ltd - KADUNA,Inuwa Abdul Kabir Road,800001,Kaduna,15,01/05/2022,,2.42E+12
1001130342,Nigerian Bottling Co Ltd - MAIDUGUR,Auno Road,600001,Maiduguri,15,01/05/2022,,2.43E+12
1001130343,Nigerian Bottling Co Ltd - PHC,5 Trans-Amadi Industrial Layout Roa,500001,Port Harcourt,15,01/05/2022,,2.44E+12
1001130344,SALINI NIGERIA LIMITED,16 Blantyre Street,900001,Abuja,15,01/05/2022,,813 975 4354
1001130345,TRIACTA NIGERIA LIMITED,139 Murtala Mohammed Expressway,900001,Abuja,30,01/05/2022,,803 787 7850
1001130346,CRYOGENIC INDUSTRIES LIMITED,Plot 774 Idu Industrial Area,900001,Abuja,CASH,01/05/2022,,19516772081
1001130347,SCC NIGERIA LIMITED,Plot 741 Cadastral Zone,900001,Abuja,30,01/05/2022,,816 364 6257
1001130348,CENTURY ENERGY SRVICES,Plot 21 Adedeji Adelowo Street,100001,Lekki,30,01/05/2022,,170 098 25
1001130349,CONSOLIDATED BREWERY,IJEBU-ODE ROAD,110001,Ijebu,30,01/05/2022,,807 209 1306
4000314235,CROWN FLOUR MILLS LIMITED,7B Azikiwe Road,500001,Port Harcourt,60,3/14/2023,NGN,8146606600
4000232622,Lolite Energy Limited,"16 Ugwuoba Street, Off Ezillo Stree",420001,Enugu,CASH,06/09/2022,NGN,+234 8187963204
4000238199,CONCORD ENVIRO,37 Sharjah Airport International Fr,120940,Sharjah,CASH,6/15/2022,NGN,
1001130350,I T C NIGERIA LIMITED,11 IGBALAJOBI STREET,110001,Abeokuta,30,01/05/2022,,806 945 2785
1001130351,R.T. BRISCOE NIGERIA PLC,16/18 Fatai Atere Street,100001,Matori,90,01/05/2022,,703 868 8304
1001130352,DNUNIGERIAN BREWERIES PLC-IGANMU,ABEBE VILLAGE ROAD,100001,Iganmu,15,01/05/2022,,
1001130353,NIGERIAN BREWERIES PLC-IBADAN,KM3 New Ife Road,200001,Ibadan,15,01/05/2022,,
1001130354,NIGERIAN BREWERIES PLC-IJEBU,"EPE ROAD, IMAGBON",110001,Ijebu-Ode,15,01/05/2022,,
1001130355,NIGERIAN BREWERIES PLC-,KM 24 OWERRI/ONITSHA ROAD,460001,AWO OMAMMA,15,01/05/2022,,
1001130356,NIGERIAN BREWERIES PLC-KAKURI,"Makera Road, Industrial Layout",700001,Kakuri,15,01/05/2022,,
1001130357,NIGERIAN BREWERIES PLC-,KM38 LAGOS ABEOKUTA EXPRESSWAY,110001,Sango Ota,15,01/05/2022,,
1001130358,NIGERIAN BREWERIES PLC-ABA,INDUSTRY ROAD 1,440001,Aba,15,01/05/2022,,
1001130359,NIGERIAN BREWERIES PLC-ENUGU,AMAEKE NGWO 9TH MILE,400001,Enugu,15,01/05/2022,,
4000196605,Georgio Rocks Limited,73 Boundary Road,300001,Benin City,15,3/23/2022,NGN,07037 33 7690...
4000196624,FABRIMETAL BENIN,LOT 5 Zone industrielle de Seme,BP198,Cotonou,CASH,3/23/2022,USD,22951209581
4000288827,PLATFORM EXPRESS GLOBAL,6 Chief Nwuke Street,500001,PORT HARCOURT,CASH,10/21/2022,NGN,
1001130360,NIGERIAN BREWERIES PLC-KADUNA,1A KADUNA INDUSTRIAL AREA,700001,KADUNA,15,01/05/2022,,
1001130361,LEVANT CONSTRUCTION LIMITED,Benin-Lagos Expressway,340001,Akure,30,01/05/2022,,706 109 9999
1001130362,AF RUBBER & PLASTIC,Plot 38/39 Sharada Industrial Estat,800001,Kano,CASH,01/05/2022,,803 333 9889
1001130363,JULIUS BERGER NIGERIA PLC,10 Shettima A Munguno Street,900001,Abuja,45,01/05/2022,,803 906 7000
1001130364,CE-SALES-CT,110/114 Oshodi/Apapa Expressway,100001,Isolo,30,01/05/2022,,706 418 3401
1001130365,ROYAL SALT LIMITED,"45 Lobito Crescent, Wuse",900001,Abuja,CASH,01/05/2022,,
1001130366,FEMIMAT CONCEPT LIMITED,3 Oduyemi Street,100001,Ikeja,CASH,01/05/2022,,805 775 3635
1001130367,WEST AFRICAN GAS PIPELINE,West African Gas Pipeline Company,100001,Badagry,30,01/05/2022,,7034118981
1001130368,PABOD BREWERY LIMITED,187 Trans Amadi Layout,500001,Port Harcourt,123,01/05/2022,,803 391 4088
1001130369,MEDAST LIMITED,D19 Sabonale Complex,900001,Abuja,CASH,01/05/2022,,803 592 7848
1001137952,AIDERR PROJECT SERVICES,23A Mamman Kotangora House,100001,Marina,CASH,1/23/2022,,
1001137953,INTERNATIONAL BREWERIES,"Niger Bridge Head, Atani Road",420001,Onitsha,15,1/23/2022,,2.37E+12
1001137954,PZ WILMAR LIMITED,"KM6 Shagamu Road, Losi Oba Villiage",100001,Ikorodu,15,1/23/2022,,816 212 4204
1001130370,MMM GROUP,Hospital Road,640001,Yola,CASH,01/05/2022,,806 879 3996
1001130371,SUDELETTRA NIGERIA LIMITED,KM 16 Portharcourt - Aba Expressway,500001,Port Harcourt,CASH,01/05/2022,,815 490 7947
1001130372,INTAFACT BEVERAGES LIMITED,"Niger Bridge Head, Atani Road",420001,Onitsha,123,01/05/2022,,816 406 927
1001130373,FORES ENGINEERING SRL,Ia Secondo Casadei 12,47122,Forlì-Cesena,CASH,01/05/2022,,3.91E+11
1001130374,SCHLUMBERGER NIGERIA LIMITED,/165 Trans Amadi Industrial Layout,500001,Port Harcourt,45,01/05/2022,,706 407 0223
1001130375,MAY AND BAKER NIGERIA PLC,3/5 Sapara Street,100001,Ikeja,45,01/05/2022,,803 553 1282
1001130376,CONSOLIDATED BREWERIES-IMO,KM 24 Owerri-Onitsha Road,460001,Owerri,90,01/05/2022,,807 209 1474
1001130377,CNC ENGINEERING COMPANY,SUITE 10 MOTORING CENTER,100001,IKEJA,CASH,01/05/2022,,234 8071711198
1001130378,PURECHEM INDUSTRIES LIMITED,122/132 Oshodi Apapa Expressway,100001,Isolo,CASH,01/05/2022,,803 319 6401
1001130379,ALPHA 1 TECHNICAL SERVICES,"135 Aka Road, Opposite Crunches Uyo",520001,Uyo,CASH,01/05/2022,,803 377 0011
4000321246,ROYCE ENGINEERING LIMITED,71 RUMUOMASI,500102,PORT HARCOURT,15,5/22/2023,NGN,9159992086
4000160802,BEL PAPYRUS LIMITED,Plot 6 KUDIRAT ABIOLA WAY,100001,Ikeja,60,01/03/2022,NGN,
4000238859,SDEM ERECTORS NIGERIA LIMITED,"127B Eti Osa Way, Dolphin Estate, I",100001,Victoria Island,CASH,6/17/2022,NGN,
1001130380,GREEN FUELS LIMITED,Plot 9/10 Tower Avenue,110001,Sango Ota,60,01/05/2022,,805 589 1406
1001130381,AIR SEPERATION NIGERIA LIMITED,Block C ACME ROAD,100001,Ikeja,CASH,01/05/2022,,703 029 4435
1001130382,SEPTA ENERGY NIGERIA LIMITED,7 Anifowoshe Street,100001,Victoria Island,CASH,01/05/2022,,127 706 00
1001130383,MIDIS ENERGY SERVICES LIMITED,Plot 190 Trans Amadi Road,500001,Port Harcourt,CASH,01/05/2022,,803 412 2718
1001130384,SINOHYDRO CORPORATION LIMITED,"No.3139 Kwaji Close, Wuse II",900001,Abuja,CASH,01/05/2022,,814 299 8711
1001130385,PORT HARCOURT REFINING,Alesa-Eleme Road,500001,Port Harcourt,CASH,01/05/2022,,848 304 74
1001130386,IDC CONSTRUCTION LIMITED,No.5 Idc Construction Limited Yard,900001,Abuja,CASH,01/05/2022,,
1001130387,ACCUGAS LIMITED,35 KOFO ABAYOMI STREET,100001,Victoria Island,CASH,01/05/2022,,703 644 3527
1001130388,TOTAL UPSTREAM NIGERIA,"4 Total House, Churchgate Street",100001,Victoria Island,15,01/05/2022,,
1001130389,TOTAL UPSTREAM NIGERIA,25 Trans-Amadi Industrial,500001,Port Harcourt,15,01/05/2022,,
106089855,Geoplex Drilling Services Limited,"No 85 Rivoc Road, Trans Amadi Indus",500001,Portharcourt,15,5/17/2022,NGN,+234 8062418351
1001136782,ETERNA PLC,5A Oba Adeyinka,110001,Lagos,CASH,1/18/2022,,703 474 1040
4000302602,Onyx Integrated Services Limited,"7 Peremabiri Street, D-Line",500001,Port Harcourt,CASH,2/15/2023,NGN,8037236241
1001130390,GZ INDUSTRIES LIMITED - ABA,"Umeme Village, Via Glass force Road",440001,Okpu Umuobo,CASH,01/05/2022,,
1001130391,FEDOZ NIGERIA LIMITED,13A Orazi Location Road,500001,Port Harcourt,CASH,01/05/2022,,816 506 6586
1001130392,NESTLE NIGERIA PLC - SAGAMU,7 ABUD ODUNSANYA STREET,110001,Sagamu,15,01/05/2022,,809 466 7295
